측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
2018-07-20,영등포로,0.048,0.016,0.4,0.006,38,23
2018-08-07,동작대로,0.048,0.016,0.4,0.005,27,14
2018-07-26,영등포로,0.048,0.015,0.4,0.006,40,27
2018-07-28,공항대로,0.048,0.015,0.4,0.006,39,26
2018-07-26,강변북로,0.048,0.015,0.4,0.003,42,25
2018-02-21,천호대로,0.048,0.015,0.4,0.005,45,15
2018-08-21,강변북로,0.048,0.015,0.4,0.003,28,13
2018-07-13,강변북로,0.048,0.01,0.4,0.004,24,12
2018-12-05,정릉로,0.048,0.009,0.4,0.004,32,16
2018-07-31,공항대로,0.048,0.03,0.3,0.007,24,14
2018-07-07,강남대로,0.048,0.02,0.2,0.003,9,4
2018-11-04,세곡,0.047,0.012,1.4,0.004,47,25
2018-11-30,세곡,0.047,0.006,1.3,0.005,72,23
2018-11-02,도산대로,0.047,0.006,1.2,0.004,53,32
2018-12-16,은평구,0.047,0.004,1.2,0.005,51,45
2018-12-16,도산대로,0.047,0.004,1.2,0.004,57,42
2018-01-20,서대문구,0.047,0.013,1.1,0.004,116,62
2018-11-19,세곡,0.047,0.009,1.1,0.005,54,26
2018-01-13,서대문구,0.047,0.003,1.1,0.004,93,10
2018-11-16,종로구,0.047,0.013,1,0.004,55,36
2018-01-14,노원구,0.047,0.008,1,0.007,77,57
2018-01-20,강변북로,0.047,0.007,1,0.008,101,38
2018-11-07,성북구,0.047,0.007,1,0.003,55,35
2018-01-15,도봉구,0.047,0.017,0.9,0.006,67,44
2018-11-04,종로구,0.047,0.017,0.9,0.004,40,27
2018-01-20,강서구,0.047,0.015,0.9,0.007,100,68
2018-01-20,중구,0.047,0.015,0.9,0.006,85,56
2018-09-05,신촌로,0.047,0.014,0.9,0.004,35,12
2018-01-20,마포구,0.047,0.013,0.9,0.007,101,65
2018-02-28,성북구,0.047,0.009,0.9,0.006,81,54
2018-01-14,도봉구,0.047,0.009,0.9,0.007,72,48
2018-01-08,은평구,0.047,0.009,0.9,0.005,51,33
2018-11-27,관악구,0.047,0.007,0.9,0.004,133,64
2018-01-08,노원구,0.047,0.007,0.9,0.007,61,43
2018-11-05,영등포로,0.047,0.007,0.9,0.004,59,41
2018-11-05,노원구,0.047,0.007,0.9,0.005,53,33
2018-02-02,송파구,0.047,0.007,0.9,0.005,59,32
2018-01-07,강북구,0.047,0.007,0.9,0.004,49,31
2018-11-25,강남대로,0.047,0.005,0.9,0.004,62,46
2018-12-18,광진구,0.047,0.005,0.9,0.005,46,22
2018-11-27,송파구,0.047,0.004,0.9,0.005,199,59
2018-12-02,공항대로,0.047,0.003,0.9,0.007,71,32
2018-03-12,도봉구,0.047,0.027,0.8,0.007,93,51
2018-03-13,노원구,0.047,0.022,0.8,0.007,69,43
2018-04-11,신촌로,0.047,0.018,0.8,0.005,82,23
2018-02-23,동작대로,0.047,0.015,0.8,0.006,117,80
2018-02-28,도봉구,0.047,0.014,0.8,0.006,90,43
2018-11-19,동대문구,0.047,0.014,0.8,0.008,51,36
2018-12-19,남산,0.047,0.014,0.8,0.006,53,26
2018-02-20,정릉로,0.047,0.013,0.8,0.007,76,34
2018-10-23,성북구,0.047,0.013,0.8,0.003,47,23
2018-11-02,마포구,0.047,0.009,0.8,0.004,54,29
2018-11-03,노원구,0.047,0.009,0.8,0.006,45,28
2018-01-30,성북구,0.047,0.009,0.8,0.007,45,22
2018-01-02,정릉로,0.047,0.009,0.8,0.006,49,18
2018-11-19,송파구,0.047,0.008,0.8,0.004,71,37
2018-12-26,신촌로,0.047,0.008,0.8,0.006,48,27
2018-02-02,양천구,0.047,0.007,0.8,0.005,48,32
2018-01-30,노원구,0.047,0.007,0.8,0.007,46,25
2018-11-02,중랑구,0.047,0.007,0.8,0.006,38,22
2018-12-31,종로,0.047,0.006,0.8,0.004,47,26
2018-12-02,강서구,0.047,0.006,0.8,0.004,47,21
2018-01-08,정릉로,0.047,0.005,0.8,0.006,66,37
2018-12-02,청계천로,0.047,0.005,0.8,0.005,39,23
2018-12-02,송파구,0.047,0.004,0.8,0.003,66,36
2018-11-29,청계천로,0.047,0.004,0.8,0.005,61,20
2018-12-25,동대문구,0.047,0.003,0.8,0.008,31,26
2018-04-30,종로,0.047,0.046,0.7,0.007,73,50
2018-05-15,화랑로,0.047,0.026,0.7,0.004,76,53
2018-04-13,홍릉로,0.047,0.022,0.7,0.004,39,20
2018-05-01,강남대로,0.047,0.02,0.7,0.004,64,58
2018-02-22,종로,0.047,0.018,0.7,0.005,42,22
2018-12-12,한강대로,0.047,0.017,0.7,0.005,48,27
2018-03-03,노원구,0.047,0.016,0.7,0.008,57,27
2018-02-20,한강대로,0.047,0.015,0.7,0.004,76,49
2018-04-10,신촌로,0.047,0.015,0.7,0.003,57,19
2018-03-03,광진구,0.047,0.014,0.7,0.004,57,26
2018-10-21,공항대로,0.047,0.013,0.7,0.007,43,27
2018-01-18,한강대로,0.047,0.011,0.7,0.006,93,47
2018-02-08,강북구,0.047,0.011,0.7,0.005,50,33
2018-10-14,강남대로,0.047,0.011,0.7,0.004,43,31
2018-12-13,신촌로,0.047,0.01,0.7,0.004,35,25
2018-01-14,강서구,0.047,0.009,0.7,0.004,71,58
2018-02-28,관악구,0.047,0.009,0.7,0.004,66,49
2018-03-18,화랑로,0.047,0.009,0.7,0.005,54,35
2018-11-19,금천구,0.047,0.009,0.7,0.005,51,33
2018-01-02,홍릉로,0.047,0.009,0.7,0.007,43,24
2018-11-13,동작구,0.047,0.009,0.7,0.004,41,20
2018-02-01,중랑구,0.047,0.009,0.7,0.007,34,19
2018-01-02,공항대로,0.047,0.008,0.7,0.006,54,23
2018-01-31,중랑구,0.047,0.008,0.7,0.006,35,17
2018-11-01,강동구,0.047,0.007,0.7,0.006,47,22
2018-01-22,강북구,0.047,0.007,0.7,0.005,38,18
2018-11-07,금천구,0.047,0.006,0.7,0.004,73,58
2018-01-15,성동구,0.047,0.006,0.7,0.007,70,52
2018-12-17,정릉로,0.047,0.006,0.7,0.005,74,52
2018-02-19,성동구,0.047,0.006,0.7,0.006,67,45
2018-12-19,용산구,0.047,0.006,0.7,0.004,44,29
2018-12-02,강변북로,0.047,0.006,0.7,0.005,51,27
2018-12-31,용산구,0.047,0.005,0.7,0.003,40,30
2018-12-20,서대문구,0.047,0.004,0.7,0.005,56,39
2018-02-08,성동구,0.047,0.004,0.7,0.006,54,38
2018-01-13,중랑구,0.047,0.003,0.7,0.006,53,36
2018-11-29,송파구,0.047,0.002,0.7,0.004,100,31
2018-04-19,영등포구,0.047,0.039,0.6,0.008,75,45
2018-05-11,홍릉로,0.047,0.038,0.6,0.003,70,54
2018-06-26,동작대로,0.047,0.031,0.6,0.007,83,52
2018-09-06,종로,0.047,0.031,0.6,0.004,31,18
2018-04-17,종로,0.047,0.03,0.6,0.004,47,23
2018-03-13,강북구,0.047,0.024,0.6,0.005,65,37
2018-04-29,강변북로,0.047,0.022,0.6,0.004,65,40
2018-03-18,종로,0.047,0.022,0.6,0.004,51,36
2018-04-28,화랑로,0.047,0.022,0.6,0.004,55,34
2018-03-09,서대문구,0.047,0.018,0.6,0.004,41,32
2018-02-25,정릉로,0.047,0.015,0.6,0.006,57,27
2018-10-24,동대문구,0.047,0.015,0.6,0.008,37,19
2018-11-20,동대문구,0.047,0.014,0.6,0.009,42,21
2018-10-14,강변북로,0.047,0.013,0.6,0.004,45,30
2018-10-20,종로구,0.047,0.013,0.6,0.004,36,19
2018-01-28,천호대로,0.047,0.012,0.6,0.005,44,19
2018-02-25,천호대로,0.047,0.011,0.6,0.004,55,32
2018-12-06,한강대로,0.047,0.011,0.6,0.005,44,21
2018-11-01,양천구,0.047,0.011,0.6,0.003,31,17
2018-11-20,강동구,0.047,0.008,0.6,,57,21
2018-10-26,종로,0.047,0.008,0.6,0.003,32,18
2018-10-13,정릉로,0.047,0.007,0.6,0.004,39,29
2018-10-19,강남대로,0.047,0.007,0.6,0.004,25,13
2018-01-14,홍릉로,0.047,0.006,0.6,0.007,73,58
2018-01-08,용산구,0.047,0.006,0.6,0.006,56,41
2018-10-13,천호대로,0.047,0.006,0.6,0.002,,
2018-11-07,관악구,0.047,0.005,0.6,0.003,78,62
2018-12-25,금천구,0.047,0.005,0.6,0.005,29,21
2018-11-29,관악구,0.047,0.002,0.6,0.004,79,25
2018-07-24,천호대로,0.047,0.049,0.5,0.004,42,28
2018-07-20,천호대로,0.047,0.036,0.5,0.004,35,22
2018-04-28,종로,0.047,0.035,0.5,0.005,52,32
2018-04-18,용산구,0.047,0.031,0.5,0.004,61,36
2018-04-18,광진구,0.047,0.029,0.5,0.005,77,31
2018-05-10,한강대로,0.047,0.027,0.5,0.005,66,35
2018-04-18,화랑로,0.047,0.024,0.5,0.004,79,32
2018-06-01,화랑로,0.047,0.024,0.5,0.004,48,27
2018-04-25,동대문구,0.047,0.021,0.5,0.005,31,25
2018-04-19,마포구,0.047,0.02,0.5,0.008,78,36
2018-04-11,영등포로,0.047,0.019,0.5,0.006,80,32
2018-10-24,양천구,0.047,0.017,0.5,0.002,37,15
2018-09-20,종로,0.047,0.016,0.5,0.003,17,9
2018-02-20,관악구,0.047,0.014,0.5,0.006,58,43
2018-03-17,공항대로,0.047,0.014,0.5,0.005,44,22
2018-05-07,공항대로,0.047,0.013,0.5,0.005,47,24
2018-02-13,공항대로,0.047,0.012,0.5,0.007,60,19
2018-06-30,강변북로,0.047,0.01,0.5,0.002,54,40
2018-05-12,강남구,0.047,0.01,0.5,0.005,27,21
2018-07-28,한강대로,0.047,0.009,0.5,0.005,49,28
2018-01-12,동작대로,0.047,0.008,0.5,0.005,31,14
2018-10-08,공항대로,0.047,0.008,0.5,0.006,37,12
2018-01-30,동대문구,0.047,0.007,0.5,0.006,39,21
2018-10-25,강남구,0.047,0.007,0.5,0.005,35,16
2018-09-14,강남대로,0.047,0.007,0.5,0.004,24,13
2018-10-08,강남대로,0.047,0.007,0.5,0.004,28,10
2018-12-01,구로구,0.047,0.005,0.5,0.005,48,18
2018-01-22,용산구,0.047,0.004,0.5,0.005,43,24
2018-11-24,종로,0.047,0.004,0.5,0.004,23,14
2018-08-02,정릉로,0.047,0.107,0.4,0.004,34,21
2018-04-21,구로구,0.047,0.034,0.4,0.005,79,44
2018-04-28,공항대로,0.047,0.026,0.4,0.008,69,42
2018-03-03,서대문구,0.047,0.016,0.4,0.004,57,29
2018-08-21,영등포로,0.047,0.014,0.4,0.006,26,13
2018-12-01,세곡,0.046,0.008,1.4,0.006,51,21
2018-11-19,서대문구,0.046,0.007,1.2,0.013,53,33
2018-12-18,도산대로,0.046,0.007,1.2,0.004,53,29
2018-11-16,성북구,0.046,0.015,1.1,0.003,56,35
2018-02-24,신촌로,0.046,0.011,1,0.005,95,60
2018-12-17,청계천로,0.046,0.009,1,0.006,62,47
2018-10-25,도산대로,0.046,0.008,1,0.003,50,25
2018-10-26,청계천로,0.046,0.007,1,0.004,33,21
2018-09-06,신촌로,0.046,0.021,0.9,0.004,42,16
2018-05-01,신촌로,0.046,0.019,0.9,0.003,69,42
2018-12-22,강북구,0.046,0.014,0.9,0.005,89,61
2018-11-10,영등포로,0.046,0.008,0.9,0.005,70,47
2018-01-02,도산대로,0.046,0.007,0.9,0.006,51,22
2018-12-02,동대문구,0.046,0.006,0.9,0.007,45,29
2018-01-30,도산대로,0.046,0.006,0.9,0.006,50,21
2018-01-14,정릉로,0.046,0.005,0.9,0.006,81,51
2018-12-31,노원구,0.046,0.005,0.9,0.006,55,37
2018-11-03,남산,0.046,0.018,0.8,0.005,47,27
2018-02-28,강북구,0.046,0.015,0.8,0.005,72,42
2018-02-19,마포구,0.046,0.014,0.8,0.004,59,42
2018-01-15,마포구,0.046,0.012,0.8,0.006,75,51
2018-02-12,신촌로,0.046,0.012,0.8,0.008,66,19
2018-01-15,양천구,0.046,0.011,0.8,0.006,67,52
2018-11-03,영등포구,0.046,0.011,0.8,0.005,60,50
2018-02-01,청계천로,0.046,0.01,0.8,0.006,36,20
2018-12-12,영등포로,0.046,0.01,0.8,0.005,38,19
2018-11-16,용산구,0.046,0.009,0.8,0.004,48,41
2018-01-06,광진구,0.046,0.009,0.8,0.005,54,34
2018-02-01,강동구,0.046,0.009,0.8,0.005,44,25
2018-10-25,성북구,0.046,0.009,0.8,0.003,39,17
2018-11-25,양천구,0.046,0.008,0.8,0.002,44,32
2018-01-08,성북구,0.046,0.007,0.8,0.006,54,39
2018-12-10,동대문구,0.046,0.007,0.8,0.007,32,24
2018-12-02,종로구,0.046,0.007,0.8,0.004,46,23
2018-12-18,홍릉로,0.046,0.005,0.8,0.008,50,34
2018-12-11,노원구,0.046,0.005,0.8,0.007,43,26
2018-12-03,성북구,0.046,0.005,0.8,0.003,49,19
2018-05-14,청계천로,0.046,0.032,0.7,0.006,93,62
2018-04-12,홍릉로,0.046,0.023,0.7,0.005,53,23
2018-10-23,동작구,0.046,0.018,0.7,0.004,49,24
2018-03-10,청계천로,0.046,0.017,0.7,0.007,46,35
2018-03-03,마포구,0.046,0.017,0.7,0.005,58,32
2018-11-16,강서구,0.046,0.014,0.7,0.004,60,36
2018-03-09,홍릉로,0.046,0.014,0.7,0.003,52,35
2018-03-18,강동구,0.046,0.013,0.7,0.004,58,42
2018-02-28,금천구,0.046,0.012,0.7,0.005,64,42
2018-02-13,홍릉로,0.046,0.012,0.7,0.007,50,16
2018-01-06,홍릉로,0.046,0.01,0.7,0.007,51,34
2018-12-18,금천구,0.046,0.01,0.7,0.005,41,27
2018-11-13,양천구,0.046,0.01,0.7,0.003,46,26
2018-11-14,동작구,0.046,0.01,0.7,0.003,34,18
2018-12-12,강남대로,0.046,0.009,0.7,0.005,53,25
2018-01-21,정릉로,0.046,0.008,0.7,0.006,72,29
2018-01-27,금천구,0.046,0.008,0.7,0.005,42,29
2018-01-27,청계천로,0.046,0.008,0.7,0.006,41,27
2018-01-30,강동구,0.046,0.008,0.7,0.005,49,23
2018-01-30,중랑구,0.046,0.008,0.7,0.007,39,20
2018-01-30,종로,0.046,0.008,0.7,0.005,36,14
2018-01-22,성북구,0.046,0.007,0.7,0.006,51,26
2018-02-01,정릉로,0.046,0.007,0.7,0.006,51,19
2018-02-16,광진구,0.046,0.007,0.7,0.003,46,17
2018-03-04,홍릉로,0.046,0.006,0.7,0.004,42,26
2018-12-03,공항대로,0.046,0.006,0.7,0.006,46,26
2018-11-25,성북구,0.046,0.005,0.7,0.003,39,25
2018-02-16,강남대로,0.046,0.005,0.7,0.004,52,22
2018-12-01,마포구,0.046,0.005,0.7,0.004,55,22
2018-11-26,구로구,0.046,0.004,0.7,0.005,75,48
2018-11-25,종로,0.046,0.004,0.7,0.004,47,34
2018-12-31,강동구,0.046,0.004,0.7,0.005,43,31
2018-12-11,중구,0.046,0.004,0.7,0.004,41,27
2018-11-29,종로,0.046,0.004,0.7,0.004,70,18
2018-12-21,서초구,0.046,0.003,0.7,0.005,80,44
2018-12-16,강동구,0.046,0.003,0.7,0.006,53,40
2018-12-25,노원구,0.046,0.003,0.7,0.006,36,24
2018-11-29,강서구,0.046,0.003,0.7,0.005,79,21
2018-04-26,용산구,0.046,0.029,0.6,0.004,39,31
2018-03-13,강서구,0.046,0.026,0.6,0.004,51,33
2018-06-04,청계천로,0.046,0.025,0.6,0.008,45,33
2018-10-15,관악구,0.046,0.023,0.6,0.004,83,51
2018-03-13,용산구,0.046,0.022,0.6,0.004,71,56
2018-05-12,종로구,0.046,0.019,0.6,0.005,27,17
2018-03-10,종로,0.046,0.018,0.6,0.005,41,27
2018-04-28,강변북로,0.046,0.017,0.6,0.004,77,51
2018-08-01,강남대로,0.046,0.017,0.6,0.003,30,18
2018-12-24,한강대로,0.046,0.016,0.6,0.005,25,13
2018-02-24,천호대로,0.046,0.015,0.6,0.004,94,50
2018-03-10,한강대로,0.046,0.015,0.6,0.006,57,28
2018-03-08,동작대로,0.046,0.014,0.6,0.005,48,31
2018-10-13,동대문구,0.046,0.014,0.6,0.007,26,19
2018-12-18,동작구,0.046,0.013,0.6,0.004,40,18
2018-01-20,용산구,0.046,0.012,0.6,0.007,93,65
2018-01-19,홍릉로,0.046,0.012,0.6,0.008,62,31
2018-03-04,종로,0.046,0.012,0.6,0.005,20,13
2018-10-23,강남구,0.046,0.011,0.6,0.006,44,25
2018-03-06,홍릉로,0.046,0.011,0.6,0.003,36,19
2018-01-12,정릉로,0.046,0.011,0.6,0.005,34,14
2018-07-02,종로,0.046,0.011,0.6,0.003,13,6
2018-11-20,양천구,0.046,0.01,0.6,0.003,41,17
2018-10-02,강변북로,0.046,0.01,0.6,0.004,31,16
2018-12-24,강남대로,0.046,0.01,0.6,0.004,29,13
2018-02-18,동작대로,0.046,0.009,0.6,0.006,50,21
2018-10-17,공항대로,0.046,0.009,0.6,0.008,43,20
2018-10-17,천호대로,0.046,0.009,0.6,0.002,,
2018-12-21,서대문구,0.046,0.008,0.6,0.005,69,47
2018-03-04,동작구,0.046,0.008,0.6,0.004,34,23
2018-01-03,강남대로,0.046,0.008,0.6,0.005,48,15
2018-10-30,신촌로,0.046,0.008,0.6,0.003,24,13
2018-10-09,종로,0.046,0.007,0.6,0.004,27,11
2018-03-04,영등포로,0.046,0.006,0.6,0.007,51,32
2018-12-11,강동구,0.046,0.003,0.6,0.005,43,23
2018-11-29,강동구,0.046,0.003,0.6,0.006,83,22
2018-04-27,강서구,0.046,0.035,0.5,0.007,59,40
2018-05-11,한강대로,0.046,0.034,0.5,0.004,84,57
2018-06-01,양천구,0.046,0.034,0.5,0.006,37,23
2018-04-27,용산구,0.046,0.032,0.5,0.006,51,41
2018-07-26,동작대로,0.046,0.029,0.5,0.006,41,26
2018-05-28,양천구,0.046,0.029,0.5,0.005,47,23
2018-06-04,종로,0.046,0.028,0.5,0.005,34,22
2018-04-17,금천구,0.046,0.026,0.5,0.004,56,28
2018-08-20,종로,0.046,0.026,0.5,0.004,35,22
2018-04-13,관악구,0.046,0.023,0.5,0.004,42,17
2018-04-13,청계천로,0.046,0.022,0.5,0.006,38,20
2018-05-01,영등포로,0.046,0.02,0.5,0.006,85,67
2018-03-11,영등포로,0.046,0.02,0.5,0.007,79,48
2018-04-13,양천구,0.046,0.02,0.5,0.003,30,15
2018-06-04,화랑로,0.046,0.019,0.5,0.005,49,31
2018-05-03,영등포로,0.046,0.019,0.5,0.006,39,17
2018-05-12,종로,0.046,0.019,0.5,0.003,24,15
2018-05-07,한강대로,0.046,0.018,0.5,0.003,52,25
2018-10-30,한강대로,0.046,0.015,0.5,0.004,39,14
2018-03-02,공항대로,0.046,0.014,0.5,0.006,87,23
2018-05-28,천호대로,0.046,0.013,0.5,0.004,59,23
2018-10-23,서초구,0.046,0.012,0.5,0.003,59,37
2018-10-09,양천구,0.046,0.012,0.5,0.002,24,11
2018-01-12,공항대로,0.046,0.011,0.5,0.005,34,14
2018-10-20,종로,0.046,0.01,0.5,0.003,36,18
2018-01-15,용산구,0.046,0.009,0.5,0.006,67,52
2018-01-04,공항대로,0.046,0.007,0.5,0.006,57,23
2018-09-13,강남대로,0.046,0.007,0.5,0.004,25,11
2018-10-09,정릉로,0.046,0.006,0.5,0.004,30,15
2018-01-16,구로구,0.046,0.003,0.5,0.01,133,99
2018-07-02,강남대로,0.046,0.049,0.4,0.003,11,9
2018-08-20,청계천로,0.046,0.032,0.4,0.007,43,32
2018-07-21,화랑로,0.046,0.027,0.4,0.002,41,24
2018-03-06,은평구,0.046,0.025,0.4,0.003,28,17
2018-07-21,공항대로,0.046,0.021,0.4,0.011,39,28
2018-07-23,영등포로,0.046,0.02,0.4,0.006,36,21
2018-08-02,강변북로,0.046,0.019,0.4,0.003,34,18
2018-07-20,공항대로,0.046,0.014,0.4,0.008,37,27
2018-12-28,정릉로,0.046,0.011,0.4,0.005,39,14
2018-11-05,중랑구,0.046,0.008,0.4,0.006,50,32
2018-12-14,강변북로,0.046,0.008,0.4,0.005,36,18
2018-08-14,청계천로,0.046,0.031,0.3,0.007,34,29
2018-07-27,공항대로,0.046,0.022,0.3,0.007,42,32
2018-12-31,세곡,0.045,0.006,2.6,0.006,48,25
2018-12-15,세곡,0.045,0.006,2.3,0.006,53,31
2018-11-27,세곡,0.045,0.007,1.3,0.005,106,40
2018-11-03,행주,0.045,0.014,1.2,0.004,72,41
2018-12-31,남산,0.045,0.01,1.2,0.005,44,22
2018-10-23,은평구,0.045,0.017,1.1,0.005,59,43
2018-12-15,은평구,0.045,0.007,1.1,0.005,54,38
2018-11-02,은평구,0.045,0.012,1,0.004,42,26
2018-10-23,도산대로,0.045,0.01,1,0.003,67,43
2018-11-27,남산,0.045,0.009,1,0.006,122,43
2018-11-26,마포구,0.045,0.008,1,0.004,77,50
2018-01-20,화랑로,0.045,0.008,1,0.006,95,42
2018-11-15,도산대로,0.045,0.005,1,0.004,64,44
2018-01-01,신촌로,0.045,0.005,1,0.008,56,23
2018-06-22,청계천로,0.045,0.045,0.9,0.007,59,34
2018-06-30,홍릉로,0.045,0.016,0.9,0.004,81,59
2018-01-20,양천구,0.045,0.011,0.9,0.008,93,66
2018-02-23,정릉로,0.045,0.011,0.9,0.006,112,61
2018-11-16,서대문구,0.045,0.011,0.9,0.009,49,35
2018-02-02,노원구,0.045,0.011,0.9,0.008,57,34
2018-11-20,세곡,0.045,0.011,0.9,0.005,48,19
2018-01-14,종로구,0.045,0.008,0.9,0.006,64,50
2018-11-01,청계천로,0.045,0.008,0.9,0.004,31,20
2018-11-18,신촌로,0.045,0.007,0.9,0.004,35,24
2018-01-14,성북구,0.045,0.006,0.9,0.006,68,55
2018-11-25,노원구,0.045,0.005,0.9,0.005,45,32
2018-02-02,화랑로,0.045,0.005,0.9,0.005,55,27
2018-01-05,강변북로,0.045,0.005,0.9,0.006,65,26
2018-11-11,강남대로,0.045,0.004,0.9,0.004,83,58
2018-02-08,화랑로,0.045,0.004,0.9,0.005,54,29
2018-12-16,서대문구,0.045,0.003,0.9,0.008,55,46
2018-12-16,광진구,0.045,0.002,0.9,0.004,50,34
2018-06-26,청계천로,0.045,0.031,0.8,0.009,82,50
2018-06-02,성북구,0.045,0.021,0.8,0.004,52,33
2018-10-22,영등포구,0.045,0.018,0.8,0.006,75,48
2018-11-10,청계천로,0.045,0.017,0.8,0.005,64,44
2018-05-03,신촌로,0.045,0.017,0.8,0.004,45,18
2018-03-11,신촌로,0.045,0.016,0.8,0.006,64,48
2018-07-22,신촌로,0.045,0.015,0.8,0.004,37,20
2018-02-28,노원구,0.045,0.014,0.8,0.007,76,48
2018-03-14,신촌로,0.045,0.014,0.8,0.006,38,17
2018-11-04,공항대로,0.045,0.012,0.8,0.006,52,36
2018-11-30,남산,0.045,0.012,0.8,0.005,67,21
2018-01-15,송파구,0.045,0.011,0.8,0.005,62,44
2018-10-23,홍릉로,0.045,0.011,0.8,0.005,57,38
2018-01-02,동작구,0.045,0.011,0.8,0.004,43,24
2018-11-14,성북구,0.045,0.011,0.8,0.003,33,20
2018-01-08,강북구,0.045,0.01,0.8,0.005,51,33
2018-10-26,종로구,0.045,0.01,0.8,0.004,32,17
2018-01-12,신촌로,0.045,0.01,0.8,0.006,37,15
2018-02-19,양천구,0.045,0.009,0.8,0.005,55,39
2018-11-25,강서구,0.045,0.009,0.8,0.003,48,33
2018-12-17,송파구,0.045,0.008,0.8,0.005,73,51
2018-02-19,화랑로,0.045,0.008,0.8,0.005,62,35
2018-12-31,강서구,0.045,0.008,0.8,0.006,60,29
2018-01-30,종로구,0.045,0.008,0.8,0.007,36,20
2018-01-22,서대문구,0.045,0.008,0.8,0.002,45,19
2018-11-07,청계천로,0.045,0.007,0.8,0.004,54,42
2018-12-11,행주,0.045,0.007,0.8,0.004,51,23
2018-01-30,정릉로,0.045,0.007,0.8,0.006,52,22
2018-11-17,신촌로,0.045,0.007,0.8,0.004,31,21
2018-03-04,도산대로,0.045,0.007,0.8,0.005,34,19
2018-01-08,양천구,0.045,0.006,0.8,0.005,54,42
2018-01-07,중랑구,0.045,0.005,0.8,0.006,55,37
2018-04-26,송파구,0.045,0.005,0.8,0.005,55,36
2018-02-01,도산대로,0.045,0.005,0.8,0.006,49,25
2018-11-13,영등포로,0.045,0.005,0.8,0.004,44,25
2018-12-03,강동구,0.045,0.005,0.8,0.006,53,24
2018-11-25,정릉로,0.045,0.004,0.8,0.005,54,48
2018-11-25,용산구,0.045,0.004,0.8,0.003,39,34
2018-12-15,광진구,0.045,0.003,0.8,0.004,49,29
2018-08-03,홍릉로,0.045,0.045,0.7,0.004,58,47
2018-05-15,서초구,0.045,0.033,0.7,0.003,81,55
2018-05-15,관악구,0.045,0.032,0.7,0.004,81,57
2018-04-17,종로구,0.045,0.03,0.7,0.006,50,25
2018-04-21,동작구,0.045,0.029,0.7,0.006,63,37
2018-03-12,강북구,0.045,0.027,0.7,0.005,85,48
2018-05-28,신촌로,0.045,0.025,0.7,0.004,62,24
2018-03-18,종로구,0.045,0.021,0.7,0.006,52,36
2018-10-16,동대문구,0.045,0.021,0.7,0.008,46,32
2018-04-10,청계천로,0.045,0.02,0.7,0.006,46,24
2018-11-04,금천구,0.045,0.018,0.7,0.004,40,31
2018-01-21,은평구,0.045,0.018,0.7,0.004,51,27
2018-01-15,금천구,0.045,0.015,0.7,0.006,69,49
2018-03-09,청계천로,0.045,0.015,0.7,0.006,45,35
2018-04-09,종로구,0.045,0.015,0.7,0.005,32,22
2018-11-16,종로,0.045,0.014,0.7,0.004,52,39
2018-02-25,관악구,0.045,0.014,0.7,0.004,46,36
2018-11-04,용산구,0.045,0.014,0.7,0.004,38,32
2018-11-15,은평구,0.045,0.013,0.7,0.004,51,37
2018-11-04,강동구,0.045,0.013,0.7,0.006,53,29
2018-03-17,신촌로,0.045,0.012,0.7,0.005,41,27
2018-12-30,한강대로,0.045,0.012,0.7,0.004,36,18
2018-02-13,청계천로,0.045,0.012,0.7,0.007,42,15
2018-10-25,동작구,0.045,0.012,0.7,0.004,36,14
2018-12-22,서대문구,0.045,0.011,0.7,0.006,81,64
2018-03-03,화랑로,0.045,0.011,0.7,0.005,67,37
2018-02-07,중랑구,0.045,0.011,0.7,0.006,39,25
2018-03-18,성동구,0.045,0.01,0.7,0.005,55,44
2018-12-12,천호대로,0.045,0.01,0.7,0.005,46,22
2018-01-08,강서구,0.045,0.009,0.7,0.005,62,44
2018-11-19,관악구,0.045,0.009,0.7,0.005,67,41
2018-01-31,광진구,0.045,0.009,0.7,0.005,43,22
2018-11-21,청계천로,0.045,0.009,0.7,0.004,29,16
2018-11-07,동작구,0.045,0.008,0.7,0.004,76,46
2018-10-25,정릉로,0.045,0.007,0.7,0.005,43,26
2018-01-04,천호대로,0.045,0.007,0.7,0.006,62,23
2018-11-28,신촌로,0.045,0.007,0.7,0.004,111,21
2018-12-06,신촌로,0.045,0.007,0.7,0.004,36,19
2018-12-14,영등포로,0.045,0.007,0.7,0.004,29,14
2018-11-17,강남대로,0.045,0.006,0.7,0.004,39,22
2018-12-01,강남구,0.045,0.005,0.7,0.006,43,20
2018-11-25,천호대로,0.045,0.004,0.7,0.004,44,28
2018-12-25,강북구,0.045,0.004,0.7,0.004,39,24
2018-04-30,청계천로,0.045,0.051,0.6,0.008,100,67
2018-06-22,종로,0.045,0.043,0.6,0.003,48,31
2018-06-26,종로,0.045,0.03,0.6,0.006,61,48
2018-06-02,중구,0.045,0.028,0.6,0.006,48,29
2018-06-04,도산대로,0.045,0.027,0.6,0.005,49,29
2018-09-06,공항대로,0.045,0.027,0.6,0.008,41,22
2018-05-10,홍릉로,0.045,0.026,0.6,0.004,45,28
2018-04-10,동작대로,0.045,0.025,0.6,0.005,63,22
